index,smiles,pedegree,descriptors,fitnesses
CN(C)S(=O)(=O)c1ccc(O)c(-c2ccccc2CO)c1,CN(C)S(=O)(=O)c1ccc(O)c(-c2ccccc2CO)c1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(O)c(-c2ccccc2[N+](=O)[O-])c1', 'CN(C)S(=O)(=O)c1ccc(O)c(CO)c1')","[0.24875099704242415, 0.3836333333333333, 0.556, 0.44820444444444485]",0.43434343434343436
CN1CCN(CCNC(=O)N(C=N)c2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN1CCN(CCNC(=O)N(C=N)c2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"('mutation', '[*;!H0;!H1:1]>>[*:1]=N', 'CN1CCN(CCNC(=O)N(C)c2cc(S(=O)(=O)N(C)C)ccc2O)CC1')","[0.5672402253818181, 0.08549500000000025, 0.8591428571428571, 0.750866666666667]",0.45045045045045046
CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CN1CCN(CN2CCN(CC(=O)Nc3cc(S(=O)(=O)N(C)C)ccc3Cl)CC2)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CS(C)(=O)=O)c1')","[0.32155189583030297, 0.30628333333333335, 0.31328571428571433, 0.5010977777777784]",0.4791666666666667
CN1CCN(CCc2cccc(S(=O)(=O)N(C)C)c2)CC1,CN1CCN(CCc2cccc(S(=O)(=O)N(C)C)c2)CC1,"('mutation', '[*:1]~[D1]>>[*:1]', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.26111135769696975, 0.20446666666666669, 0.31328571428571433, 0.4995088888888895]",0.5212765957446809
CN1CCN(P2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1,CN1CCN(P2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1')","[0.4213836318363636, 0.6008833333333335, 0.19078571428571428, 0.6548866666666671]",0.3482142857142857
CN1CCN(CCC=C2c3ccccc3Sc3ccc(SN)cc32)CC1,CN1CCN(CCC=C2c3ccccc3Sc3ccc(SN)cc32)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]S[*:2]', 'CN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1')","[0.4792393630303031, 0.7810333333333338, 0.23214285714285715, 0.807604444444445]",0.7127659574468085
CN(C)S(=O)(=O)c1ccc2c(c1)N(S(=O)(=O)[N+](C)[O-])c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(S(=O)(=O)[N+](C)[O-])c1ccccc1S2,"('crossover', 'Cc1ccc2c(c1)C(=CS(=O)(=O)N(C)C)c1ccccc1S2', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(S(=O)(=O)[N+]([O-])CO)c1ccccc1S2')","[0.5728036624606061, 0.42535000000000006, 0.740857142857143, 0.670706666666667]",0.4351851851851852
CN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1,CN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1,"('crossover', 'Cc1ccc2c(c1)C(=CCCCCN1CCN(C)CC1)c1ccccc1S2', 'CN(C)S(=O)(=O)NN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1')","[0.38235429939393945, 0.7171000000000003, 0.23214285714285715, 0.7450266666666674]",0.7362637362637363
CN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)c(S(=O)(=O)N(C)C)c32)CC1,CN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)c(S(=O)(=O)N(C)C)c32)CC1,"('crossover', 'CN(Cl)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1', 'Cc1ccc2c(c1S(=O)(=O)N(C)C)C(=CCCN1CCN(C)CC1)c1ccccc1S2')","[0.7640337782303027, 0.7706833333333339, 0.31328571428571433, 0.9835866666666672]",0.7551020408163265
CN(C)S(=O)(=O)c1ccc2c(c1)N(O)c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(O)c1ccccc1S2,"('crossover', 'CN1CCN(P2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1', 'CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21')","[0.2940744979030302, 0.5714666666666668, 0.4346428571428572, 0.4645033333333338]",0.4742268041237113
CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)=O)cc43)CC2)CC1,CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)=O)cc43)CC2)CC1,"('mutation', '[*:1]~[D1]>>[*:1]', 'CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1')","[0.7036272806424243, 0.5440333333333336, 0.23764285714285716, 0.9840155555555561]",0.4
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2P)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2P)CC1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCc2ccc(N(F)S(C)(=O)=O)cc2P)CC1')","[0.3580252566727273, 0.12120000000000018, 0.31328571428571433, 0.6033311111111116]",0.5104166666666666
CN1CCN(CCSOc2cc(S(=O)(=O)N(C)S(=O)(=O)[N+](=O)[O-])ccc2Cl)CC1,CN1CCN(CCSOc2cc(S(=O)(=O)N(C)S(=O)(=O)[N+](=O)[O-])ccc2Cl)CC1,"('crossover', 'CN1CCN(CCSOc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1S(=O)(=O)[N+](=O)[O-]')","[0.797048756642424, 0.20940000000000017, 0.9312142857142858, 0.7704222222222225]",0.3697478991596639
CN(C)S(=O)(=O)c1ccc(O)c(-c2ccccc2[N+](=N)[O-])c1,CN(C)S(=O)(=O)c1ccc(O)c(-c2ccccc2[N+](=N)[O-])c1,"('mutation', '[#8:1]>>[#7:1]', 'CN(C)S(=O)(=O)c1ccc(O)c(-c2ccccc2[N+](=O)[O-])c1')","[0.2911464453333334, 0.4970450000000001, 0.7680714285714286, 0.4491411111111113]",0.4117647058823529
CN(C)S(=O)(=O)c1ccc(O)c(CO)c1,CN(C)S(=O)(=O)c1ccc(O)c(CO)c1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1', 'CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1')","[0.018353117866666678, 0.10580000000000005, 0.556, 0.16558222222222263]",0.27835051546391754
