index,smiles,pedegree,descriptors,fitnesses
CN(Cl)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,CN(Cl)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,"('crossover', 'CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21', 'CN1CCN(Cc2cc(S(=O)(=O)N(C)Cl)ccc2Cl)CC1')","[0.17861373646060597, 0.42041666666666666, 0.5751428571428571, 0.21009111111111128]",0.2
CN(C)S(=O)(=O)c1ccc(O)c(-c2ccccc2O)c1,CN(C)S(=O)(=O)c1ccc(O)c(-c2ccccc2O)c1,"('crossover', 'CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(O)cc32)CC1', 'CN(C)S(=O)(=O)c1ccc(O)c(-c2ccccc2-c2ccccc2[N+](=O)[O-])c1')","[0.20627933018181827, 0.41918333333333324, 0.556, 0.4008933333333336]",0.4329896907216495
CN1CCN(CCNC(=O)N(C)c2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN1CCN(CCNC(=O)N(C)c2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"('crossover', 'CN1CCN(CCC(=O)NSc2cc(S(=O)(=O)N(C)C)ccc2O)CC1', 'CN1CCN(CCNC(=O)N(C)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.5278606830545455, 0.08928333333333356, 0.6887857142857143, 0.7190922222222228]",0.44954128440366975
CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CN1CCN(CN2CCN(CC(=O)Nc3cc(S(=O)(=O)N(C)C)ccc3Cl)CC2)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CS(C)(=O)=O)c1')","[0.32155189583030297, 0.30628333333333335, 0.31328571428571433, 0.5010977777777784]",0.4791666666666667
CN1CCN(CCc2cccc(S(=O)(=O)N(C)C)c2)CC1,CN1CCN(CCc2cccc(S(=O)(=O)N(C)C)c2)CC1,"('mutation', '[*:1]~[D1]>>[*:1]', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.26111135769696975, 0.20446666666666669, 0.31328571428571433, 0.4995088888888895]",0.5212765957446809
CN1CCN(P2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1,CN1CCN(P2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1')","[0.4213836318363636, 0.6008833333333335, 0.19078571428571428, 0.6548866666666671]",0.3482142857142857
Cc1ccc2c(c1N)C(=CCCN1CCN(C)CC1)c1ccccc1S2,Cc1ccc2c(c1N)C(=CCCN1CCN(C)CC1)c1ccccc1S2,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'Cc1ccc2c(c1N)N(C=CCCN1CCN(C)CC1)c1ccccc1S2')","[0.42482596625454566, 0.7685033333333339, 0.23214285714285715, 0.7976600000000004]",0.6326530612244898
CN(C)S(=O)(=O)c1ccc2c(c1)N(S(=O)[N+](=O)[O-])c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(S(=O)[N+](=O)[O-])c1ccccc1S2,"('mutation', '[*:1]~[D1]>>[*:1]', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(S(=O)(=O)[N+](=O)[O-])c1ccccc1S2')","[0.527277980351515, 0.4825000000000002, 0.7202142857142858, 0.6128400000000003]",0.42990654205607476
Cc1ccc(S(=O)(=O)N(C)C)cc1-c1ccccc1CN1CCN(C)CC1,Cc1ccc(S(=O)(=O)N(C)C)cc1-c1ccccc1CN1CCN(C)CC1,"('crossover', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1CN1CCN(C)CC1', 'Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1C=CN(CCN2CCN(C)CC2)CC1')","[0.49150923687272746, 0.5266200000000002, 0.31328571428571433, 0.7806866666666674]",0.6326530612244898
Cc1ccc2c(c1S(=O)(=O)N(C)Cl)C(=CCCN1CCN(C)CC1)c1ccccc1S2,Cc1ccc2c(c1S(=O)(=O)N(C)Cl)C(=CCCN1CCN(C)CC1)c1ccccc1S2,"('crossover', 'Cc1ccc2c(c1C)C(=CCCN1CCN(C)CC1)c1ccccc1S2', 'CN(Cl)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1')","[0.7640337782303033, 0.8005200000000007, 0.31328571428571433, 0.9797644444444447]",0.7029702970297029
CN(C)S(=O)(=O)c1ccc2c(c1)N(O)c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(O)c1ccccc1S2,"('crossover', 'CN1CCN(P2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1', 'CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21')","[0.2940744979030302, 0.5714666666666668, 0.4346428571428572, 0.4645033333333338]",0.4742268041237113
CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)=O)cc43)CC2)CC1,CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)=O)cc43)CC2)CC1,"('mutation', '[*:1]~[D1]>>[*:1]', 'CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)(=O)=O)cc43)CC2)CC1')","[0.7036272806424243, 0.5440333333333336, 0.23764285714285716, 0.9840155555555561]",0.4
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2P)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2P)CC1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCc2ccc(N(F)S(C)(=O)=O)cc2P)CC1')","[0.3580252566727273, 0.12120000000000018, 0.31328571428571433, 0.6033311111111116]",0.5104166666666666
CN1CCN(CCSOc2cc(S(=O)(=O)N(C)S(=O)(=O)[N+](=O)[O-])ccc2Cl)CC1,CN1CCN(CCSOc2cc(S(=O)(=O)N(C)S(=O)(=O)[N+](=O)[O-])ccc2Cl)CC1,"('crossover', 'CN1CCN(CCSOc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1S(=O)(=O)[N+](=O)[O-]')","[0.797048756642424, 0.20940000000000017, 0.9312142857142858, 0.7704222222222225]",0.3697478991596639
CCCc1cc(O)ccc1-c1ccccc1S(=O)(=O)[N+](=O)[O-],CCCc1cc(O)ccc1-c1ccccc1S(=O)(=O)[N+](=O)[O-],"('crossover', 'CCCc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1S(=O)(=O)[N+](=O)[O-]', 'CN1CCN(P2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1')","[0.2911124047878788, 0.579516666666667, 0.6964999999999999, 0.4635333333333337]",0.2831858407079646
CN(C)S(=O)(=O)c1ccc(O)c(CO)c1,CN(C)S(=O)(=O)c1ccc(O)c(CO)c1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1', 'CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1')","[0.018353117866666678, 0.10580000000000005, 0.556, 0.16558222222222263]",0.27835051546391754
